timestamp,machine_id,rotational_speed,temperature_air,torque,tool_wear,machine_failure,rotational_speed_roll_mean_8h,temperature_air_roll_mean_8h,torque_roll_mean_8h,tool_wear_roll_mean_8h,rotational_speed_roll_std_8h,temperature_air_roll_std_8h,torque_roll_std_8h,tool_wear_roll_std_8h,rotational_speed_roll_skew_8h,temperature_air_roll_skew_8h,torque_roll_skew_8h,tool_wear_roll_skew_8h,rotational_speed_trend_slope_24h,temperature_air_trend_slope_24h,torque_trend_slope_24h,tool_wear_trend_slope_24h,CSLM_cycles
2025-12-06 08:46:55.706345+00:00,H34611,1570.0,303.8,35.8,147.0,0,1570.0,303.8,35.8,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0
2025-12-06 08:55:55.706345+00:00,H34620,1711.0,303.7,27.6,170.0,0,1711.0,303.7,27.6,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0
2025-12-06 09:18:55.706345+00:00,H34643,1790.0,303.9,26.7,17.0,0,1790.0,303.9,26.7,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
2025-12-06 10:11:55.706345+00:00,H34696,1381.0,303.8,52.4,140.0,0,1381.0,303.8,52.4,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0
2025-12-06 10:16:55.706345+00:00,H34701,1506.0,303.8,46.9,154.0,0,1506.0,303.8,46.9,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0
2025-12-06 10:25:55.706345+00:00,H34710,1379.0,303.8,50.2,178.0,0,1379.0,303.8,50.2,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0
2025-12-06 10:34:55.706345+00:00,H34719,1680.0,303.9,29.1,201.0,0,1680.0,303.9,29.1,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0
2025-12-06 10:35:55.706345+00:00,H34720,1612.0,304.0,31.7,206.0,0,1612.0,304.0,31.7,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0
2025-12-06 10:40:55.706345+00:00,H34725,1460.0,303.7,49.8,2.0,0,1460.0,303.7,49.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2025-12-06 11:01:55.706345+00:00,H34746,1403.0,303.6,46.2,57.0,0,1403.0,303.6,46.2,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0
2025-12-06 11:10:55.706345+00:00,H34755,1404.0,303.5,55.8,84.0,0,1404.0,303.5,55.8,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0
2025-12-06 11:24:55.706345+00:00,H34769,1328.0,303.3,49.8,120.0,0,1328.0,303.3,49.8,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
2025-12-06 11:25:55.706345+00:00,H34770,1692.0,303.3,29.0,125.0,0,1692.0,303.3,29.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0
2025-12-06 11:27:55.706345+00:00,H34772,1827.0,303.3,24.2,132.0,0,1827.0,303.3,24.2,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0
2025-12-06 11:35:55.706345+00:00,H34780,1404.0,303.1,40.6,152.0,0,1404.0,303.1,40.6,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0
2025-12-06 11:38:55.706345+00:00,H34783,1507.0,303.0,37.9,163.0,0,1507.0,303.0,37.9,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0
2025-12-06 11:39:55.706345+00:00,H34784,1627.0,303.0,37.1,168.0,0,1627.0,303.0,37.1,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0
2025-12-06 11:41:55.706345+00:00,H34786,1509.0,302.9,46.8,175.0,0,1509.0,302.9,46.8,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0
2025-12-06 11:45:55.706345+00:00,H34790,1336.0,302.8,57.5,187.0,0,1336.0,302.8,57.5,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0
2025-12-06 11:54:55.706345+00:00,H34799,1754.0,302.9,26.9,209.0,0,1754.0,302.9,26.9,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0
2025-12-06 11:59:55.706345+00:00,H34804,1483.0,302.8,47.2,223.0,0,1483.0,302.8,47.2,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0
2025-12-06 12:08:55.706345+00:00,H34813,1411.0,302.8,53.8,246.0,1,1411.0,302.8,53.8,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0
2025-12-06 12:13:55.706345+00:00,H34818,1422.0,302.8,46.1,4.0,0,1422.0,302.8,46.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2025-12-06 12:22:55.706345+00:00,H34827,1527.0,302.7,36.4,26.0,0,1527.0,302.7,36.4,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
2025-12-06 12:49:55.706345+00:00,H34854,1698.0,303.0,30.0,89.0,0,1698.0,303.0,30.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
2025-12-06 12:59:55.706345+00:00,H34864,1435.0,303.1,41.9,115.0,0,1435.0,303.1,41.9,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0
2025-12-06 13:29:55.706345+00:00,H34894,1478.0,302.7,36.0,191.0,0,1478.0,302.7,36.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0
2025-12-06 13:44:55.706345+00:00,H34909,1357.0,302.9,55.0,12.0,0,1357.0,302.9,55.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2025-12-06 13:48:55.706345+00:00,H34913,1417.0,302.9,48.7,26.0,0,1417.0,302.9,48.7,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
2025-12-06 13:52:55.706345+00:00,H34917,1657.0,302.6,29.3,37.0,0,1657.0,302.6,29.3,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
2025-12-06 14:04:55.706345+00:00,H34929,1484.0,302.7,41.5,65.0,0,1484.0,302.7,41.5,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
2025-12-06 14:28:55.706345+00:00,H34953,1482.0,302.3,39.0,127.0,0,1482.0,302.3,39.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0
2025-12-06 14:34:55.706345+00:00,H34959,1357.0,302.2,44.2,142.0,0,1357.0,302.2,44.2,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0
2025-12-06 14:38:55.706345+00:00,H34963,1374.0,302.3,52.4,154.0,0,1374.0,302.3,52.4,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0
2025-12-06 14:40:55.706345+00:00,H34965,1366.0,302.4,47.3,162.0,0,1366.0,302.4,47.3,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0
2025-12-06 14:41:55.706345+00:00,H34966,1579.0,302.5,35.7,167.0,0,1579.0,302.5,35.7,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0
2025-12-06 14:45:55.706345+00:00,H34970,1357.0,302.5,42.0,179.0,0,1357.0,302.5,42.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0
2025-12-06 15:04:55.706345+00:00,H34989,1477.0,302.4,39.7,18.0,0,1477.0,302.4,39.7,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
2025-12-06 15:05:55.706345+00:00,H34990,1457.0,302.4,43.4,23.0,0,1457.0,302.4,43.4,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
2025-12-06 15:43:55.706345+00:00,H35028,1624.0,303.0,28.8,117.0,0,1624.0,303.0,28.8,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0
2025-12-06 15:55:55.706345+00:00,H35040,1603.0,302.7,32.5,148.0,0,1603.0,302.7,32.5,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0
2025-12-06 16:16:55.706345+00:00,H35061,2370.0,302.5,14.7,198.0,0,2370.0,302.5,14.7,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0
2025-12-06 16:40:55.706345+00:00,H35085,1534.0,302.2,37.2,41.0,0,1534.0,302.2,37.2,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
2025-12-06 16:41:55.706345+00:00,H35086,1701.0,302.1,26.2,46.0,0,1701.0,302.1,26.2,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
2025-12-06 16:51:55.706345+00:00,H35096,1441.0,302.3,53.9,74.0,0,1441.0,302.3,53.9,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0
2025-12-06 16:53:55.706345+00:00,H35098,1594.0,302.2,36.8,82.0,0,1594.0,302.2,36.8,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0
2025-12-06 17:05:55.706345+00:00,H35110,1595.0,302.5,34.6,112.0,0,1595.0,302.5,34.6,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0
2025-12-06 17:12:55.706345+00:00,H35117,1456.0,302.3,45.4,130.0,0,1456.0,302.3,45.4,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0
2025-12-06 17:19:55.706345+00:00,H35124,1413.0,302.2,46.5,147.0,0,1413.0,302.2,46.5,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0
2025-12-06 17:24:55.706345+00:00,H35129,1597.0,302.2,35.8,160.0,0,1597.0,302.2,35.8,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0
2025-12-06 17:53:55.706345+00:00,H35158,1482.0,302.2,42.6,16.0,0,1482.0,302.2,42.6,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
2025-12-06 17:58:55.706345+00:00,H35163,1330.0,302.2,62.4,31.0,0,1330.0,302.2,62.4,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
2025-12-06 18:00:55.706345+00:00,H35165,1475.0,302.3,42.8,38.0,0,1475.0,302.3,42.8,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
2025-12-06 18:01:55.706345+00:00,H35166,1804.0,302.3,25.0,43.0,0,1804.0,302.3,25.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
2025-12-06 18:12:55.706345+00:00,H35177,1451.0,301.8,39.4,70.0,0,1451.0,301.8,39.4,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
2025-12-06 18:22:55.706345+00:00,H35187,1395.0,301.6,46.8,95.0,0,1395.0,301.6,46.8,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
2025-12-06 18:32:55.706345+00:00,H35197,1543.0,301.8,36.4,120.0,0,1543.0,301.8,36.4,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
2025-12-06 18:58:55.706345+00:00,H35223,1580.0,301.3,36.6,184.0,0,1580.0,301.3,36.6,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0
2025-12-06 19:41:55.706345+00:00,H35266,1798.0,301.2,22.3,59.0,0,1798.0,301.2,22.3,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0
2025-12-06 19:45:55.706345+00:00,H35270,1598.0,301.2,35.9,71.0,0,1598.0,301.2,35.9,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0
2025-12-06 20:16:55.706345+00:00,H35301,1445.0,301.4,41.4,144.0,0,1445.0,301.4,41.4,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0
2025-12-06 20:28:55.706345+00:00,H35313,1686.0,300.9,27.7,176.0,0,1686.0,300.9,27.7,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0
2025-12-06 20:34:55.706345+00:00,H35319,1582.0,300.8,31.1,193.0,0,1582.0,300.8,31.1,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0
2025-12-06 20:36:55.706345+00:00,H35321,1419.0,300.8,46.4,200.0,0,1419.0,300.8,46.4,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
2025-12-06 20:38:55.706345+00:00,H35323,1364.0,300.7,65.3,208.0,1,1364.0,300.7,65.3,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0
2025-12-06 20:42:55.706345+00:00,H35327,1479.0,300.7,52.3,9.0,0,1479.0,300.7,52.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2025-12-06 21:03:55.706345+00:00,H35348,1454.0,300.6,51.2,58.0,0,1454.0,300.6,51.2,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0
2025-12-06 21:32:55.706345+00:00,H35377,1656.0,300.4,36.3,127.0,0,1656.0,300.4,36.3,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0
2025-12-06 21:33:55.706345+00:00,H35378,1631.0,300.5,30.5,132.0,0,1631.0,300.5,30.5,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0
2025-12-06 21:34:55.706345+00:00,H35379,1447.0,300.5,46.5,137.0,0,1447.0,300.5,46.5,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0
2025-12-06 21:44:55.706345+00:00,H35389,1654.0,300.5,28.6,161.0,0,1654.0,300.5,28.6,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0
2025-12-06 21:45:55.706345+00:00,H35390,1378.0,300.5,51.5,166.0,0,1378.0,300.5,51.5,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0
2025-12-06 21:48:55.706345+00:00,H35393,1501.0,300.6,45.3,175.0,0,1501.0,300.6,45.3,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0
2025-12-06 21:52:55.706345+00:00,H35397,1466.0,300.8,45.2,188.0,0,1466.0,300.8,45.2,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0
2025-12-06 21:53:55.706345+00:00,H35398,1346.0,300.7,52.0,193.0,0,1346.0,300.7,52.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0
2025-12-06 21:57:55.706345+00:00,H35402,1296.0,300.7,58.2,204.0,0,1296.0,300.7,58.2,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0
2025-12-06 22:09:55.706345+00:00,H35414,1431.0,300.4,43.2,0.0,0,1431.0,300.4,43.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-06 22:19:55.706345+00:00,H35424,1428.0,300.7,43.4,26.0,0,1428.0,300.7,43.4,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
2025-12-06 22:21:55.706345+00:00,H35426,1425.0,300.8,44.0,33.0,0,1425.0,300.8,44.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
2025-12-06 22:23:55.706345+00:00,H35428,1618.0,300.8,32.8,40.0,0,1618.0,300.8,32.8,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
2025-12-06 22:56:55.706345+00:00,H35461,1853.0,300.9,23.6,122.0,0,1853.0,300.9,23.6,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0
2025-12-06 23:03:55.706345+00:00,H35468,1518.0,300.7,40.1,142.0,0,1518.0,300.7,40.1,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0
2025-12-06 23:10:55.706345+00:00,H35475,1618.0,301.1,29.5,160.0,0,1618.0,301.1,29.5,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0
2025-12-06 23:46:55.706345+00:00,H35511,1477.0,300.9,38.4,31.0,0,1477.0,300.9,38.4,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
2025-12-06 23:48:55.706345+00:00,H35513,1609.0,300.9,28.7,39.0,0,1609.0,300.9,28.7,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
2025-12-07 00:20:55.706345+00:00,H35545,1640.0,301.0,37.6,118.0,0,1640.0,301.0,37.6,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0
2025-12-07 00:25:55.706345+00:00,H35550,1390.0,300.9,40.6,131.0,0,1390.0,300.9,40.6,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0
2025-12-07 00:53:55.706345+00:00,H35578,1656.0,300.9,30.7,200.0,0,1656.0,300.9,30.7,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
2025-12-07 00:55:55.706345+00:00,H35580,1403.0,300.9,40.6,207.0,0,1403.0,300.9,40.6,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0
2025-12-07 00:59:55.706345+00:00,H35584,1559.0,300.8,40.1,220.0,0,1559.0,300.8,40.1,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0
2025-12-07 01:12:55.706345+00:00,H35597,1495.0,301.0,37.3,21.0,0,1495.0,301.0,37.3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
2025-12-07 01:20:55.706345+00:00,H35605,1916.0,301.0,22.0,42.0,0,1916.0,301.0,22.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
2025-12-07 01:47:55.706345+00:00,H35632,1366.0,301.0,50.6,106.0,0,1366.0,301.0,50.6,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0
2025-12-07 01:48:55.706345+00:00,H35633,1407.0,301.1,43.9,111.0,0,1407.0,301.1,43.9,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0
2025-12-07 01:51:55.706345+00:00,H35636,1792.0,301.1,25.8,121.0,0,1792.0,301.1,25.8,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0
2025-12-07 01:55:55.706345+00:00,H35640,1341.0,301.3,59.3,134.0,0,1341.0,301.3,59.3,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0
2025-12-07 02:15:55.706345+00:00,H35660,1457.0,300.8,46.8,182.0,0,1457.0,300.8,46.8,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0
2025-12-07 03:02:55.706345+00:00,H35707,1512.0,301.0,44.9,86.0,0,1512.0,301.0,44.9,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
2025-12-07 03:04:55.706345+00:00,H35709,1782.0,301.1,24.9,93.0,0,1782.0,301.1,24.9,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0
2025-12-07 03:12:55.706345+00:00,H35717,1457.0,301.2,50.5,114.0,0,1457.0,301.2,50.5,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0
2025-12-07 03:40:55.706345+00:00,H35745,1495.0,300.5,47.4,184.0,0,1495.0,300.5,47.4,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0
2025-12-07 03:49:55.706345+00:00,H35754,1397.0,300.5,45.9,210.0,1,1397.0,300.5,45.9,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0
2025-12-07 03:53:55.706345+00:00,H35758,1374.0,300.2,47.7,8.0,0,1374.0,300.2,47.7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2025-12-07 04:18:55.706345+00:00,H35783,1781.0,300.0,24.9,70.0,0,1781.0,300.0,24.9,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
2025-12-07 04:22:55.706345+00:00,H35787,1735.0,300.0,28.9,82.0,0,1735.0,300.0,28.9,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0
2025-12-07 04:24:55.706345+00:00,H35789,1629.0,300.0,32.3,89.0,0,1629.0,300.0,32.3,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
2025-12-07 04:32:55.706345+00:00,H35797,1483.0,300.2,43.8,108.0,0,1483.0,300.2,43.8,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
2025-12-07 04:33:55.706345+00:00,H35798,1463.0,300.1,45.1,113.0,0,1463.0,300.1,45.1,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0
2025-12-07 04:37:55.706345+00:00,H35802,1509.0,300.3,46.6,125.0,0,1509.0,300.3,46.6,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0
2025-12-07 04:38:55.706345+00:00,H35803,1677.0,300.3,30.1,130.0,0,1677.0,300.3,30.1,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0
2025-12-07 05:05:55.706345+00:00,H35830,1484.0,300.4,38.0,198.0,0,1484.0,300.4,38.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0
2025-12-07 05:07:55.706345+00:00,H35832,1405.0,300.3,52.1,205.0,0,1405.0,300.3,52.1,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
2025-12-07 05:08:55.706345+00:00,H35833,1394.0,300.3,46.7,210.0,1,1394.0,300.3,46.7,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0
2025-12-07 05:37:55.706345+00:00,H35862,1877.0,300.7,24.8,64.0,0,1877.0,300.7,24.8,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0
2025-12-07 05:51:55.706345+00:00,H35876,1483.0,300.6,44.0,97.0,0,1483.0,300.6,44.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0
2025-12-07 05:52:55.706345+00:00,H35877,1358.0,300.5,60.4,102.0,0,1358.0,300.5,60.4,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
2025-12-07 06:01:55.706345+00:00,H35886,1571.0,300.4,33.6,126.0,0,1571.0,300.4,33.6,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0
2025-12-07 06:02:55.706345+00:00,H35887,1547.0,300.4,50.7,131.0,0,1547.0,300.4,50.7,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0
2025-12-07 06:13:55.706345+00:00,H35898,1913.0,300.6,22.5,157.0,0,1913.0,300.6,22.5,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0
2025-12-07 06:16:55.706345+00:00,H35901,1541.0,300.6,36.2,166.0,0,1541.0,300.6,36.2,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0
2025-12-07 06:27:55.706345+00:00,H35912,2041.0,300.8,19.2,194.0,0,2041.0,300.8,19.2,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0
2025-12-07 06:35:55.706345+00:00,H35920,1454.0,301.0,44.1,217.0,0,1454.0,301.0,44.1,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0
